Date,Equity Related Uncertainty
2020-06-09,181.38
2020-06-10,100.37
2020-06-11,286.11
2020-06-12,243.69
2020-06-13,163.33
2020-06-14,198.75
2020-06-15,262.83
2020-06-16,338.43
2020-06-17,178.47
2020-06-18,60.56
2020-06-19,104.01
2020-06-20,178.06
2020-06-21,194.44
2020-06-22,208.2
2020-06-23,111.95
2020-06-24,90.63
2020-06-25,96.75
2020-06-26,193.43
2020-06-27,271.94
2020-06-28,297.98
2020-06-29,188.51
2020-06-30,233.01
2020-07-01,99.85
2020-07-02,48.56
2020-07-03,91.41
2020-07-04,96.1
2020-07-05,334.64
2020-07-06,173.51
2020-07-07,179.41
2020-07-08,104.79
2020-07-09,60.54
2020-07-10,52.36
2020-07-11,17.84
2020-07-12,280.77
2020-07-13,167.4
2020-07-14,96.02
2020-07-15,154.34
2020-07-16,131.3
2020-07-17,128.96
2020-07-18,92.83
2020-07-19,504.06
2020-07-20,169.39
2020-07-21,70.37
2020-07-22,93.11
2020-07-23,47.78
2020-07-24,165.1
2020-07-25,104.96
2020-07-26,196.03
2020-07-27,310.6
2020-07-28,39.47
2020-07-29,117.5
2020-07-30,140.52
2020-07-31,89.35
2020-08-01,53.33
2020-08-02,203.75
2020-08-03,106.74
2020-08-04,156.05
2020-08-05,166.7
2020-08-06,92.26
2020-08-07,50.98
2020-08-08,107.06
2020-08-09,147.27
2020-08-10,163.97
2020-08-11,134.69
2020-08-12,110.59
2020-08-13,70.69
2020-08-14,90.78
2020-08-15,53.26
2020-08-16,64.95
2020-08-17,230.08
2020-08-18,214.21
2020-08-19,133.54
2020-08-20,80.68
2020-08-21,75.09
2020-08-22,121.27
2020-08-23,233.94
2020-08-24,105.15
2020-08-25,40.07
2020-08-26,120.41
2020-08-27,69.39
2020-08-28,75.27
2020-08-29,209.88
2020-08-30,57.62
2020-08-31,88.79
2020-09-01,104.85
2020-09-02,96.89
2020-09-03,148.25
2020-09-04,134.77
2020-09-05,67.79
2020-09-06,251.12
2020-09-07,51.6
2020-09-08,57.61
2020-09-09,129.44
2020-09-10,91.61
2020-09-11,83.77
2020-09-12,114.91
2020-09-13,341.22
2020-09-14,224.86
2020-09-15,179.94
2020-09-16,200.05
2020-09-17,188.28
2020-09-18,72.64
2020-09-19,82.01
2020-09-20,377.51
2020-09-21,51.8
2020-09-22,114.59
2020-09-23,52.99
2020-09-24,79.39
2020-09-25,192.7
2020-09-26,64.4
2020-09-27,169.57
2020-09-28,231.34
2020-09-29,141.05
2020-09-30,146.85
2020-10-01,65.93
2020-10-02,154.89
2020-10-03,95.81
2020-10-04,168.52
2020-10-05,68.47
2020-10-06,271.02
2020-10-07,136.16
2020-10-08,67.32
2020-10-09,153.93
2020-10-10,160.31
2020-10-11,326.89
2020-10-12,253.52
2020-10-13,77.31
2020-10-14,183.8
2020-10-15,76.31
2020-10-16,35.89
2020-10-17,81.35
2020-10-18,351.97
2020-10-19,159.23
2020-10-20,127.99
2020-10-21,82.99
2020-10-22,77.08
2020-10-23,140.59
2020-10-24,185.35
2020-10-25,151.72
2020-10-26,220.99
2020-10-27,105.24
2020-10-28,163.91
2020-10-29,239.34
2020-10-30,434.66
2020-10-31,340.99
2020-11-01,178.33
2020-11-02,219.96
2020-11-03,70.42
2020-11-04,245.86
2020-11-05,204.6
2020-11-06,99.96
2020-11-07,146.37
2020-11-08,79.28
2020-11-09,90.23
2020-11-10,51.71
2020-11-11,193.96
2020-11-12,287.93
2020-11-13,50.0
2020-11-14,96.07
2020-11-15,147.77
2020-11-16,126.28
2020-11-17,66.24
2020-11-18,54.92
2020-11-19,63.19
2020-11-20,86.34
2020-11-21,83.0
2020-11-22,227.7
2020-11-23,277.39
2020-11-24,256.75
2020-11-25,351.65
2020-11-26,89.91
2020-11-27,72.75
2020-11-28,35.57
2020-11-29,90.49
2020-11-30,161.98
2020-12-01,79.16
2020-12-02,32.94
2020-12-03,23.74
2020-12-04,12.2
2020-12-05,33.01
2020-12-06,79.62
2020-12-07,122.81
2020-12-08,53.54
2020-12-09,66.52
2020-12-10,35.36
2020-12-11,60.71
2020-12-12,81.71
2020-12-13,314.2
2020-12-14,89.54
2020-12-15,65.98
2020-12-16,21.32
2020-12-17,59.1
2020-12-18,77.51
2020-12-19,34.23
2020-12-20,228.01
2020-12-21,35.35
2020-12-22,28.13
2020-12-23,24.47
2020-12-24,14.8
2020-12-25,51.32
2020-12-26,42.06
2020-12-27,125.67
2020-12-28,151.78
2020-12-29,101.83
2020-12-30,99.19
2020-12-31,42.09
2021-01-01,185.18
2021-01-02,58.08
2021-01-03,191.72
2021-01-04,105.18
2021-01-05,107.27
2021-01-06,190.29
2021-01-07,121.55
2021-01-08,75.23
2021-01-09,33.94
2021-01-10,259.64
2021-01-11,176.98
2021-01-12,157.24
2021-01-13,53.88
2021-01-14,46.44
2021-01-15,84.08
2021-01-16,51.87
2021-01-17,162.91
2021-01-18,40.01
2021-01-19,40.8
2021-01-20,22.03
2021-01-21,48.44
2021-01-22,12.4
2021-01-23,85.69
2021-01-24,184.49
2021-01-25,17.74
2021-01-26,186.19
2021-01-27,188.69
2021-01-28,141.53
2021-01-29,85.59
2021-01-30,67.35
2021-01-31,108.71
2021-02-01,104.12
2021-02-02,121.21
2021-02-03,64.27
2021-02-04,77.71
2021-02-05,70.65
2021-02-06,16.58
2021-02-07,31.1
2021-02-08,116.37
2021-02-09,79.27
2021-02-10,55.35
2021-02-11,46.27
2021-02-12,62.28
2021-02-13,165.14
2021-02-14,146.03
2021-02-15,96.23
2021-02-16,71.24
2021-02-17,11.25
2021-02-18,119.0
2021-02-19,12.29
2021-02-20,67.09
2021-02-21,49.06
2021-02-22,16.66
2021-02-23,91.57
2021-02-24,63.68
2021-02-25,45.56
2021-02-26,49.19
2021-02-27,16.21
2021-02-28,144.43
2021-03-01,170.05
2021-03-02,25.9
2021-03-03,43.87
2021-03-04,33.79
2021-03-05,174.67
2021-03-06,182.86
2021-03-07,32.67
2021-03-08,121.6
2021-03-09,13.13
2021-03-10,33.0
2021-03-11,173.5
2021-03-12,36.88
2021-03-13,16.9
2021-03-14,67.28
2021-03-15,52.9
2021-03-16,13.66
2021-03-17,67.96
2021-03-18,46.48
2021-03-19,62.32
2021-03-20,32.76
2021-03-21,64.51
2021-03-22,51.94
2021-03-23,13.5
2021-03-24,111.46
2021-03-25,35.28
2021-03-26,37.47
2021-03-27,33.64
2021-03-28,126.88
2021-03-29,17.37
2021-03-30,13.42
2021-03-31,67.74
2021-04-01,118.55
2021-04-02,51.39
2021-04-03,124.9
2021-04-04,125.31
2021-04-05,18.45
2021-04-06,41.76
2021-04-07,44.49
2021-04-08,58.53
2021-04-09,113.9
2021-04-10,70.17
2021-04-11,240.63
2021-04-12,55.01
2021-04-13,40.8
2021-04-14,32.2
2021-04-15,22.77
2021-04-16,50.96
2021-04-17,84.18
2021-04-18,33.95
2021-04-19,121.44
2021-04-20,39.79
2021-04-21,33.63
2021-04-22,58.7
2021-04-23,136.04
2021-04-24,67.87
2021-04-25,66.6
2021-04-26,121.14
2021-04-27,13.32
2021-04-28,75.77
2021-04-29,68.15
2021-04-30,50.17
2021-05-01,84.32
2021-05-02,67.49
2021-05-03,105.06
2021-05-04,41.33
2021-05-05,22.81
2021-05-06,23.76
2021-05-07,25.68
2021-05-08,17.88
2021-05-09,136.11
2021-05-10,53.73
2021-05-11,41.19
2021-05-12,10.97
2021-05-13,11.46
2021-05-14,12.65
2021-05-15,17.85
2021-05-16,51.54
2021-05-17,35.94
2021-05-18,67.26
2021-05-19,111.45
2021-05-20,119.84
2021-05-21,106.1
2021-05-22,53.72
2021-05-23,171.51
2021-05-24,17.97
2021-05-25,96.49
2021-05-26,11.13
2021-05-27,11.65
2021-05-28,12.98
2021-05-29,36.56
2021-05-30,34.58
2021-05-31,28.22
2021-06-01,15.62
2021-06-02,23.3
2021-06-03,48.38
2021-06-04,25.76
2021-06-05,55.24
2021-06-06,68.2
2021-06-07,18.46
2021-06-08,58.35
2021-06-09,104.71
2021-06-10,23.33
2021-06-11,38.85
2021-06-12,37.51
2021-06-13,53.47
2021-06-14,127.87
2021-06-15,101.53
2021-06-16,72.42
2021-06-17,50.22
2021-06-18,80.87
2021-06-19,18.95
2021-06-20,204.83
2021-06-21,38.46
2021-06-22,14.72
2021-06-23,24.6
2021-06-24,24.95
2021-06-25,13.7
2021-06-26,19.37
2021-06-27,110.52
2021-06-28,38.74
2021-06-29,15.22
2021-06-30,49.07
2021-07-01,25.94
2021-07-02,14.18
2021-07-03,19.87
2021-07-04,55.28
2021-07-05,109.38
2021-07-06,34.18
2021-07-07,38.01
2021-07-08,38.62
2021-07-09,14.01
2021-07-10,80.72
2021-07-11,366.23
2021-07-12,40.16
2021-07-13,61.89
2021-07-14,24.98
2021-07-15,13.2
2021-07-16,110.66
2021-07-17,237.65
2021-07-18,89.34
2021-07-19,39.31
2021-07-20,62.83
2021-07-21,85.79
2021-07-22,38.21
2021-07-23,13.58
2021-07-24,19.72
2021-07-25,86.41
2021-07-26,19.48
2021-07-27,87.54
2021-07-28,110.3
2021-07-29,38.28
2021-07-30,40.66
2021-07-31,19.45
2021-08-01,176.01
2021-08-02,19.41
2021-08-03,14.74
2021-08-04,47.53
2021-08-05,99.84
2021-08-06,13.48
2021-08-07,19.16
2021-08-08,17.72
2021-08-09,138.86
2021-08-10,28.72
2021-08-11,72.58
2021-08-12,76.19
2021-08-13,13.42
2021-08-14,19.49
2021-08-15,208.91
2021-08-16,38.74
2021-08-17,201.68
2021-08-18,69.6
2021-08-19,49.09
2021-08-20,13.35
2021-08-21,18.77
2021-08-22,206.35
2021-08-23,76.03
2021-08-24,28.87
2021-08-25,81.17
2021-08-26,12.16
2021-08-27,12.27
2021-08-28,17.01
2021-08-29,16.35
2021-08-30,18.79
2021-08-31,42.85
2021-09-01,11.2
2021-09-02,48.52
2021-09-03,49.37
2021-09-04,17.46
2021-09-05,69.33
2021-09-06,58.87
2021-09-07,126.12
2021-09-08,81.45
2021-09-09,58.05
2021-09-10,11.95
2021-09-11,31.98
2021-09-12,139.01
2021-09-13,160.7
2021-09-14,166.79
2021-09-15,11.36
2021-09-16,35.72
2021-09-17,12.28
2021-09-18,16.89
2021-09-19,16.18
2021-09-20,146.94
2021-09-21,281.83
2021-09-22,172.2
2021-09-23,23.55
2021-09-24,24.3
2021-09-25,33.81
2021-09-26,96.49
2021-09-27,143.59
2021-09-28,41.99
2021-09-29,44.72
2021-09-30,68.98
2021-10-01,70.87
2021-10-02,66.7
2021-10-03,15.73
2021-10-04,107.13
2021-10-05,13.6
2021-10-06,102.87
2021-10-07,82.45
2021-10-08,36.59
2021-10-09,33.94
2021-10-10,16.15
2021-10-11,18.88
2021-10-12,28.43
2021-10-13,45.33
2021-10-14,11.43
2021-10-15,37.07
2021-10-16,32.9
2021-10-17,215.27
2021-10-18,18.44
2021-10-19,14.05
2021-10-20,22.61
2021-10-21,92.46
2021-10-22,12.25
2021-10-23,16.72
2021-10-24,65.43
2021-10-25,54.32
2021-10-26,69.58
2021-10-27,101.17
2021-10-28,57.06
2021-10-29,24.12
2021-10-30,16.28
2021-10-31,16.15
2021-11-01,127.18
2021-11-02,26.74
2021-11-03,216.7
2021-11-04,187.34
2021-11-05,215.79
2021-11-06,301.82
2021-11-07,338.45
2021-11-08,358.99
2021-11-09,257.17
2021-11-10,22.6
2021-11-11,12.28
2021-11-12,12.64
2021-11-13,17.24
2021-11-14,79.85
2021-11-15,99.72
2021-11-16,42.1
2021-11-17,57.79
2021-11-18,35.75
2021-11-19,25.16
2021-11-20,17.25
2021-11-21,48.19
2021-11-22,18.56
2021-11-23,28.81
2021-11-24,12.72
2021-11-25,38.3
2021-11-26,45.48
2021-11-27,213.71
2021-11-28,154.74
2021-11-29,54.3
2021-11-30,111.66
2021-12-01,113.42
2021-12-02,106.94
2021-12-03,180.95
2021-12-04,162.43
2021-12-05,16.96
2021-12-06,18.39
2021-12-07,70.19
2021-12-08,23.7
2021-12-09,24.22
2021-12-10,52.19
2021-12-11,111.82
2021-12-12,191.41
2021-12-13,18.87
2021-12-14,43.16
2021-12-15,35.71
2021-12-16,62.91
2021-12-17,159.57
2021-12-18,36.82
2021-12-19,84.68
2021-12-20,58.79
2021-12-21,134.62
2021-12-22,135.63
2021-12-23,66.7
2021-12-24,81.14
2021-12-25,333.57
2021-12-26,366.06
2021-12-27,218.69
2021-12-28,49.81
2021-12-29,57.65
2021-12-30,86.41
2021-12-31,120.62
2022-01-01,222.61
2022-01-02,120.22
2022-01-03,112.25
2022-01-04,33.62
2022-01-05,42.88
2022-01-06,86.93
2022-01-07,20.1
2022-01-08,45.76
2022-01-09,90.78
2022-01-10,100.45
2022-01-11,21.43
2022-01-12,225.35
2022-01-13,83.55
2022-01-14,115.98
2022-01-15,76.9
2022-01-16,168.53
2022-01-17,34.02
2022-01-18,33.69
2022-01-19,8.13
2022-01-20,49.95
2022-01-21,87.59
2022-01-22,61.26
2022-01-23,61.37
2022-01-24,73.26
2022-01-25,234.53
2022-01-26,144.59
2022-01-27,169.89
2022-01-28,48.52
2022-01-29,110.78
2022-01-30,306.93
2022-01-31,157.03
2022-02-01,136.45
2022-02-02,171.84
2022-02-03,115.14
2022-02-04,39.3
2022-02-05,30.89
2022-02-06,137.03
2022-02-07,28.42
2022-02-08,10.51
2022-02-09,31.37
2022-02-10,49.65
2022-02-11,59.3
2022-02-12,119.68
2022-02-13,131.51
2022-02-14,114.88
2022-02-15,42.75
2022-02-16,38.92
2022-02-17,66.56
2022-02-18,133.01
2022-02-19,91.75
2022-02-20,122.3
2022-02-21,63.24
2022-02-22,34.09
2022-02-23,73.48
2022-02-24,85.22
2022-02-25,168.78
2022-02-26,216.87
2022-02-27,136.23
2022-02-28,73.7
2022-03-01,84.97
2022-03-02,121.46
2022-03-03,164.71
2022-03-04,58.61
2022-03-05,108.12
2022-03-06,104.01
2022-03-07,56.91
2022-03-08,143.3
2022-03-09,107.69
2022-03-10,142.35
2022-03-11,188.09
2022-03-12,112.77
2022-03-13,227.64
2022-03-14,246.05
2022-03-15,91.68
2022-03-16,93.49
2022-03-17,111.31
2022-03-18,122.22
2022-03-19,84.36
2022-03-20,172.07
2022-03-21,153.11
2022-03-22,69.19
2022-03-23,98.22
2022-03-24,70.71
2022-03-25,102.17
2022-03-26,137.25
2022-03-27,258.25
2022-03-28,119.08
2022-03-29,184.66
2022-03-30,110.86
2022-03-31,96.02
2022-04-01,69.12
2022-04-02,33.04
2022-04-03,47.36
2022-04-04,58.15
2022-04-05,101.63
2022-04-06,128.5
2022-04-07,78.46
2022-04-08,20.62
2022-04-09,81.69
2022-04-10,295.73
2022-04-11,193.19
2022-04-12,34.16
2022-04-13,51.43
2022-04-14,103.15
2022-04-15,41.63
2022-04-16,34.83
2022-04-17,32.7
2022-04-18,76.98
2022-04-19,239.84
2022-04-20,75.77
2022-04-21,69.98
2022-04-22,90.54
2022-04-23,66.02
2022-04-24,45.49
2022-04-25,131.45
2022-04-26,44.42
2022-04-27,33.48
2022-04-28,60.13
2022-04-29,131.51
2022-04-30,327.42
2022-05-01,113.96
2022-05-02,73.17
2022-05-03,110.17
2022-05-04,199.17
2022-05-05,130.68
2022-05-06,250.97
2022-05-07,67.62
2022-05-08,277.25
2022-05-09,129.57
2022-05-10,112.36
2022-05-11,92.85
2022-05-12,68.63
2022-05-13,120.14
2022-05-14,94.75
2022-05-15,94.39
2022-05-16,57.32
2022-05-17,22.37
2022-05-18,125.3
2022-05-19,131.05
2022-05-20,149.55
2022-05-21,200.66
2022-05-22,167.08
2022-05-23,179.29
2022-05-24,92.7
2022-05-25,172.07
2022-05-26,166.85
2022-05-27,231.82
2022-05-28,32.78
2022-05-29,165.64
2022-05-30,48.78
2022-05-31,25.72
2022-06-01,69.88
2022-06-02,116.11
2022-06-03,81.92
2022-06-04,16.62
2022-06-05,60.22
2022-06-06,45.61
2022-06-07,69.52
2022-06-08,61.53
2022-06-09,113.22
2022-06-10,92.05
2022-06-11,35.14
2022-06-12,95.94
2022-06-13,93.86
2022-06-14,35.2
2022-06-15,53.8
2022-06-16,152.05
2022-06-17,70.87
2022-06-18,85.74
2022-06-19,152.69
2022-06-20,33.32
2022-06-21,98.16
2022-06-22,118.73
2022-06-23,55.0
2022-06-24,84.02
2022-06-25,68.51
2022-06-26,276.25
2022-06-27,80.28
2022-06-28,72.94
2022-06-29,52.98
2022-06-30,172.69
2022-07-01,188.65
2022-07-02,34.45
2022-07-03,51.31
2022-07-04,109.05
2022-07-05,56.09
2022-07-06,77.5
2022-07-07,95.37
2022-07-08,74.24
2022-07-09,55.05
2022-07-10,114.31
2022-07-11,33.04
2022-07-12,61.95
2022-07-13,46.66
2022-07-14,141.31
2022-07-15,107.08
2022-07-16,55.19
2022-07-17,133.23
2022-07-18,48.3
2022-07-19,108.18
2022-07-20,149.94
2022-07-21,119.9
2022-07-22,115.32
2022-07-23,106.76
2022-07-24,150.93
2022-07-25,79.82
2022-07-26,50.23
2022-07-27,194.15
2022-07-28,180.36
2022-07-29,86.11
2022-07-30,54.47
2022-07-31,115.53
2022-08-01,265.4
2022-08-02,60.94
2022-08-03,125.84
2022-08-04,104.16
2022-08-05,126.28
2022-08-06,90.02
2022-08-07,165.08
2022-08-08,259.28
2022-08-09,87.15
2022-08-10,120.54
2022-08-11,141.42
2022-08-12,106.87
2022-08-13,74.14
2022-08-14,50.45
2022-08-15,111.66
2022-08-16,59.72
2022-08-17,99.81
2022-08-18,9.12
2022-08-19,114.81
2022-08-20,114.9
2022-08-21,128.43
2022-08-22,446.93
2022-08-23,58.62
2022-08-24,70.68
2022-08-25,79.66
2022-08-26,58.58
2022-08-27,47.79
2022-08-28,61.43
2022-08-29,105.7
2022-08-30,127.62
2022-08-31,85.8
2022-09-01,42.39
2022-09-02,36.42
2022-09-03,14.56
2022-09-04,206.11
2022-09-05,46.61
2022-09-06,60.81
2022-09-07,96.27
2022-09-08,38.83
2022-09-09,47.57
2022-09-10,28.75
2022-09-11,29.05
2022-09-12,186.29
2022-09-13,22.0
2022-09-14,33.52
2022-09-15,181.06
2022-09-16,73.17
2022-09-17,160.71
2022-09-18,145.85
2022-09-19,14.36
2022-09-20,65.92
2022-09-21,106.16
2022-09-22,171.54
2022-09-23,121.27
2022-09-24,28.94
2022-09-25,58.94
2022-09-26,85.1
2022-09-27,145.78
2022-09-28,142.8
2022-09-29,34.05
2022-09-30,102.04
2022-10-01,42.71
2022-10-02,542.1
2022-10-03,171.21
2022-10-04,164.15
2022-10-05,210.92
2022-10-06,77.47
2022-10-07,28.39
2022-10-08,103.93
2022-10-09,197.14
2022-10-10,74.79
2022-10-11,22.91
2022-10-12,50.15
2022-10-13,50.96
2022-10-14,258.67
2022-10-15,72.37
2022-10-16,58.25
2022-10-17,56.99
2022-10-18,43.13
2022-10-19,67.88
2022-10-20,83.43
2022-10-21,9.46
2022-10-22,14.74
2022-10-23,99.57
2022-10-24,157.87
2022-10-25,122.36
2022-10-26,133.09
2022-10-27,196.18
2022-10-28,137.82
2022-10-29,14.45
2022-10-30,86.98
2022-10-31,213.24
2022-11-01,185.79
2022-11-02,41.91
2022-11-03,110.46
2022-11-04,46.27
2022-11-05,29.3
2022-11-06,160.95
2022-11-07,169.53
2022-11-08,112.58
2022-11-09,134.89
2022-11-10,97.71
2022-11-11,39.43
2022-11-12,61.99
2022-11-13,257.88
2022-11-14,264.1
2022-11-15,69.0
2022-11-16,242.28
2022-11-17,147.22
2022-11-18,143.64
2022-11-19,170.14
2022-11-20,180.72
2022-11-21,161.84
2022-11-22,320.98
2022-11-23,224.08
2022-11-24,197.36
2022-11-25,63.12
2022-11-26,168.28
2022-11-27,148.03
2022-11-28,187.46
2022-11-29,22.87
2022-11-30,52.87
2022-12-01,78.72
2022-12-02,9.8
2022-12-03,31.67
2022-12-04,106.61
2022-12-05,225.32
2022-12-06,56.08
2022-12-07,76.71
2022-12-08,95.78
2022-12-09,120.84
2022-12-10,161.95
2022-12-11,92.9
2022-12-12,104.44
2022-12-13,46.18
2022-12-14,88.71
2022-12-15,80.71
2022-12-16,97.13
2022-12-17,48.07
2022-12-18,114.73
2022-12-19,46.11
2022-12-20,96.36
2022-12-21,35.43
2022-12-22,116.9
2022-12-23,35.07
2022-12-24,58.46
2022-12-25,157.97
2022-12-26,79.46
2022-12-27,99.03
2022-12-28,123.64
2022-12-29,82.15
2022-12-30,131.67
2022-12-31,206.74
2023-01-01,196.53
2023-01-02,93.41
2023-01-03,49.69
2023-01-04,62.04
2023-01-05,292.52
2023-01-06,90.21
2023-01-07,194.97
2023-01-08,248.66
2023-01-09,72.12
2023-01-10,904.65
2023-01-11,154.5
2023-01-12,229.38
2023-01-13,99.05
2023-01-14,31.2
2023-01-15,277.58
2023-01-16,67.86
2023-01-17,114.29
2023-01-18,109.52
2023-01-19,34.0
2023-01-20,207.69
2023-01-21,141.88
2023-01-22,77.63
2023-01-23,301.34
2023-01-24,249.54
2023-01-25,273.12
2023-01-26,43.55
2023-01-27,117.38
2023-01-28,47.75
2023-01-29,125.45
2023-01-30,196.65
2023-01-31,176.14
2023-02-01,206.28
2023-02-02,249.98
2023-02-03,30.57
2023-02-04,65.95
2023-02-05,47.91
2023-02-06,317.77
2023-02-07,256.58
2023-02-08,108.98
2023-02-09,122.55
2023-02-10,30.45
2023-02-11,188.18
2023-02-12,15.92
2023-02-13,14.21
2023-02-14,139.24
2023-02-15,216.26
2023-02-16,67.3
2023-02-17,47.78
2023-02-18,179.9
2023-02-19,78.54
2023-02-20,31.25
2023-02-21,113.89
2023-02-22,41.15
2023-02-23,163.06
2023-02-24,85.09
2023-02-25,45.89
2023-02-26,14.69
2023-02-27,13.77
2023-02-28,10.58
2023-03-01,96.62
2023-03-02,243.76
2023-03-03,64.1
2023-03-04,43.48
2023-03-05,158.83
2023-03-06,13.77
2023-03-07,246.45
2023-03-08,16.43
2023-03-09,25.43
2023-03-10,337.36
2023-03-11,265.47
2023-03-12,42.01
2023-03-13,239.5
2023-03-14,74.82
2023-03-15,65.92
2023-03-16,271.32
2023-03-17,78.3
2023-03-18,32.77
2023-03-19,97.28
2023-03-20,148.86
2023-03-21,76.14
2023-03-22,189.59
2023-03-23,341.16
2023-03-24,248.86
2023-03-25,168.52
2023-03-26,218.28
2023-03-27,133.66
2023-03-28,222.47
2023-03-29,139.25
2023-03-30,168.79
2023-03-31,98.47
2023-04-01,124.12
2023-04-02,248.19
2023-04-03,105.28
2023-04-04,145.63
2023-04-05,146.5
2023-04-06,24.48
2023-04-07,50.5
2023-04-08,139.98
2023-04-09,81.15
2023-04-10,55.68
2023-04-11,182.49
2023-04-12,88.1
2023-04-13,188.66
2023-04-14,20.06
2023-04-15,16.54
2023-04-16,149.85
2023-04-17,94.36
2023-04-18,72.93
2023-04-19,177.38
2023-04-20,8.38
2023-04-21,188.08
2023-04-22,78.59
2023-04-23,47.87
2023-04-24,274.86
2023-04-25,62.58
2023-04-26,92.5
2023-04-27,301.22
2023-04-28,27.44
2023-04-29,14.51
2023-04-30,192.86
2023-05-01,38.5
2023-05-02,542.55
2023-05-03,146.93
2023-05-04,145.94
2023-05-05,19.63
2023-05-06,45.73
2023-05-07,112.04
2023-05-08,540.52
2023-05-09,71.35
2023-05-10,7.6
2023-05-11,172.4
2023-05-12,67.25
2023-05-13,62.52
2023-05-14,108.86
2023-05-15,104.07
2023-05-16,10.36
2023-05-17,23.53
2023-05-18,293.47
2023-05-19,68.3
2023-05-20,287.15
2023-05-21,125.42
2023-05-22,902.81
2023-05-23,52.84
2023-05-24,55.97
2023-05-25,32.44
2023-05-26,289.17
2023-05-27,46.92
2023-05-28,47.55
2023-05-29,42.21
2023-05-30,23.32
2023-05-31,220.41
2023-06-01,24.44
2023-06-02,90.46
2023-06-03,60.4
2023-06-04,60.88
2023-06-05,26.86
2023-06-06,21.92
2023-06-07,24.66
2023-06-08,180.41
2023-06-09,19.08
2023-06-10,46.11
2023-06-11,15.8
2023-06-12,240.04
2023-06-13,10.79
2023-06-14,24.7
2023-06-15,93.19
2023-06-16,29.71
2023-06-17,32.21
2023-06-18,78.98
2023-06-19,48.49
2023-06-20,55.94
2023-06-21,94.41
2023-06-22,17.36
2023-06-23,19.43
2023-06-24,15.66
2023-06-25,297.76
2023-06-26,268.82
2023-06-27,67.19
2023-06-28,96.04
2023-06-29,25.8
2023-06-30,68.45
2023-07-01,60.77
2023-07-02,68.48
2023-07-03,15.59
2023-07-04,19.96
2023-07-05,40.04
2023-07-06,8.92
2023-07-07,10.23
2023-07-08,15.93
2023-07-09,154.39
2023-07-10,44.09
2023-07-11,11.03
2023-07-12,45.04
2023-07-13,164.72
2023-07-14,427.76
2023-07-15,77.55
2023-07-16,52.05
2023-07-17,58.49
2023-07-18,11.4
2023-07-19,52.99
2023-07-20,389.07
2023-07-21,50.49
2023-07-22,46.02
2023-07-23,17.81
2023-07-24,29.2
2023-07-25,22.03
2023-07-26,89.06
2023-07-27,43.15
2023-07-28,176.89
2023-07-29,74.85
2023-07-30,205.34
2023-07-31,255.77
2023-08-01,247.71
2023-08-02,8.87
2023-08-03,214.88
2023-08-04,49.7
2023-08-05,30.71
2023-08-06,34.45
2023-08-07,14.15
2023-08-08,10.92
2023-08-09,26.45
2023-08-10,17.49
2023-08-11,132.1
2023-08-12,14.8
2023-08-13,16.81
2023-08-14,239.9
2023-08-15,43.08
2023-08-16,35.52
2023-08-17,25.06
2023-08-18,19.39
2023-08-19,28.57
2023-08-20,113.03
2023-08-21,273.32
2023-08-22,21.28
2023-08-23,222.43
2023-08-24,16.06
2023-08-25,9.25
2023-08-26,51.65
2023-08-27,15.96
2023-08-28,13.15
2023-08-29,10.09
2023-08-30,33.47
2023-08-31,8.13
2023-09-01,26.59
2023-09-02,24.76
2023-09-03,16.97
2023-09-04,173.42
2023-09-05,10.89
2023-09-06,41.42
2023-09-07,39.24
2023-09-08,203.38
2023-09-09,12.33
2023-09-10,76.86
2023-09-11,126.9
2023-09-12,125.65
2023-09-13,141.23
2023-09-14,31.7
2023-09-15,44.0
2023-09-16,38.08
2023-09-17,15.14
2023-09-18,38.66
2023-09-19,19.75
2023-09-20,48.34
2023-09-21,23.3
2023-09-22,8.64
2023-09-23,37.93
2023-09-24,14.83
2023-09-25,12.86
2023-09-26,30.54
2023-09-27,112.54
2023-09-28,23.19
2023-09-29,8.51
2023-09-30,12.45
2023-10-01,45.1
2023-10-02,25.28
2023-10-03,10.14
2023-10-04,24.29
2023-10-05,7.88
2023-10-06,130.06
2023-10-07,26.07
2023-10-08,94.88
2023-10-09,152.6
2023-10-10,10.45
2023-10-11,188.12
2023-10-12,55.52
2023-10-13,172.99
2023-10-14,26.43
2023-10-15,892.6
2023-10-16,71.57
2023-10-17,79.1
2023-10-18,32.88
2023-10-19,153.12
2023-10-20,461.5
2023-10-21,293.26
2023-10-22,314.33
2023-10-23,244.98
2023-10-24,30.15
2023-10-25,73.19
2023-10-26,154.9
2023-10-27,230.7
2023-10-28,38.6
2023-10-29,61.34
2023-10-30,367.36
2023-10-31,41.78
2023-11-01,165.81
2023-11-02,27.94
